,ghsa_id,cve_id,url,html_url,summary,description,type,severity,repository_advisory_url,source_code_location,identifiers_0_value,identifiers_0_type,identifiers_1_value,identifiers_1_type,references,published_at,updated_at,github_reviewed_at,nvd_published_at,withdrawn_at,vulnerabilities_0_package_ecosystem,vulnerabilities_0_package_name,vulnerabilities_0_vulnerable_version_range,vulnerabilities_0_first_patched_version,vulnerabilities_0_vulnerable_functions,cvss_vector_string,cvss_score,cwes_0_cwe_id,cwes_0_name,credits,vulnerabilities_1_package_ecosystem,vulnerabilities_1_package_name,vulnerabilities_1_vulnerable_version_range,vulnerabilities_1_first_patched_version,vulnerabilities_1_vulnerable_functions,vulnerabilities_2_package_ecosystem,vulnerabilities_2_package_name,vulnerabilities_2_vulnerable_version_range,vulnerabilities_2_first_patched_version,vulnerabilities_2_vulnerable_functions,vulnerabilities_3_package_ecosystem,vulnerabilities_3_package_name,vulnerabilities_3_vulnerable_version_range,vulnerabilities_3_first_patched_version,vulnerabilities_3_vulnerable_functions,cwes_1_cwe_id,cwes_1_name,cwes,vulnerabilities_4_package_ecosystem,vulnerabilities_4_package_name,vulnerabilities_4_vulnerable_version_range,vulnerabilities_4_first_patched_version,vulnerabilities_4_vulnerable_functions,vulnerabilities_5_package_ecosystem,vulnerabilities_5_package_name,vulnerabilities_5_vulnerable_version_range,vulnerabilities_5_first_patched_version,vulnerabilities_5_vulnerable_functions,vulnerabilities_6_package_ecosystem,vulnerabilities_6_package_name,vulnerabilities_6_vulnerable_version_range,vulnerabilities_6_first_patched_version,vulnerabilities_6_vulnerable_functions,vulnerabilities_7_package_ecosystem,vulnerabilities_7_package_name,vulnerabilities_7_vulnerable_version_range,vulnerabilities_7_first_patched_version,vulnerabilities_7_vulnerable_functions,vulnerabilities_8_package_ecosystem,vulnerabilities_8_package_name,vulnerabilities_8_vulnerable_version_range,vulnerabilities_8_first_patched_version,vulnerabilities_8_vulnerable_functions,vulnerabilities_9_package_ecosystem,vulnerabilities_9_package_name,vulnerabilities_9_vulnerable_version_range,vulnerabilities_9_first_patched_version,vulnerabilities_9_vulnerable_functions,cwes_2_cwe_id,cwes_2_name,vulnerabilities_10_package_ecosystem,vulnerabilities_10_package_name,vulnerabilities_10_vulnerable_version_range,vulnerabilities_10_first_patched_version,vulnerabilities_10_vulnerable_functions,vulnerabilities_11_package_ecosystem,vulnerabilities_11_package_name,vulnerabilities_11_vulnerable_version_range,vulnerabilities_11_first_patched_version,vulnerabilities_11_vulnerable_functions,vulnerabilities_12_package_ecosystem,vulnerabilities_12_package_name,vulnerabilities_12_vulnerable_version_range,vulnerabilities_12_first_patched_version,vulnerabilities_12_vulnerable_functions,vulnerabilities_2_vulnerable_functions_0,cwes_3_cwe_id,cwes_3_name,cwes_4_cwe_id,cwes_4_name,vulnerabilities_13_package_ecosystem,vulnerabilities_13_package_name,vulnerabilities_13_vulnerable_version_range,vulnerabilities_13_first_patched_version,vulnerabilities_13_vulnerable_functions,vulnerabilities_14_package_ecosystem,vulnerabilities_14_package_name,vulnerabilities_14_vulnerable_version_range,vulnerabilities_14_first_patched_version,vulnerabilities_14_vulnerable_functions
2073,GHSA-vf4w-fg7r-5v94,CVE-2021-30130,https://api.github.com/advisories/GHSA-vf4w-fg7r-5v94,https://github.com/advisories/GHSA-vf4w-fg7r-5v94,Improper Certificate Validation in phpseclib,,reviewed,high,,,GHSA-vf4w-fg7r-5v94,GHSA,CVE-2021-30130,CVE,,2021-04-07T20:56:55Z,2023-01-29T05:00:52Z,2021-04-07T17:29:49Z,2021-04-06T15:15:00Z,,composer,phpseclib/phpseclib,">= 3.0.0, < 3.0.7",3.0.7,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,7.5,CWE-295,Improper Certificate Validation,,composer,phpseclib/phpseclib,< 2.0.31,2.0.31,[],,,,,,,,,,,CWE-347,Improper Verification of Cryptographic Signature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,GHSA-vwfx-hh3w-fj99,CVE-2021-21418,https://api.github.com/advisories/GHSA-vwfx-hh3w-fj99,https://github.com/advisories/GHSA-vwfx-hh3w-fj99,Potential XSS injection in the newsletter conditions field,,reviewed,medium,https://api.github.com/repos/PrestaShop/ps_emailsubscription/security-advisories/GHSA-vwfx-hh3w-fj99,,GHSA-vwfx-hh3w-fj99,GHSA,CVE-2021-21418,CVE,,2021-04-06T17:24:14Z,2023-02-01T05:05:21Z,2021-03-31T17:35:42Z,2021-03-31T18:15:00Z,,composer,prestashop/ps_emailsubscription,< 2.6.1,2.6.1,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:N,4.6,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,GHSA-4hjq-422q-4vpx,CVE-2021-27908,https://api.github.com/advisories/GHSA-4hjq-422q-4vpx,https://github.com/advisories/GHSA-4hjq-422q-4vpx,Mautic vulnerable to secret data exfiltration via symfony parameters,,reviewed,medium,https://api.github.com/repos/mautic/mautic/security-advisories/GHSA-4hjq-422q-4vpx,https://github.com/mautic/mautic,GHSA-4hjq-422q-4vpx,GHSA,CVE-2021-27908,CVE,,2021-04-06T17:20:58Z,2023-01-29T05:02:54Z,2021-03-30T16:38:12Z,2021-03-23T20:15:00Z,,composer,mautic/core,< 3.3.2,3.3.2,[],CVSS:3.1/AV:L/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:L,5.8,CWE-74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),,,,,,,,,,,,,,,,,CWE-732,Incorrect Permission Assignment for Critical Resource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,GHSA-93wh-35r4-6qmw,CVE-2021-20281,https://api.github.com/advisories/GHSA-93wh-35r4-6qmw,https://github.com/advisories/GHSA-93wh-35r4-6qmw,Moodle allowed some users without permission to view other users' full names,,reviewed,medium,,https://github.com/moodle/moodle,GHSA-93wh-35r4-6qmw,GHSA,CVE-2021-20281,CVE,,2021-03-29T20:43:23Z,2023-09-13T12:57:12Z,2021-03-24T23:14:27Z,2021-03-15T22:15:00Z,,composer,moodle/moodle,">= 3.10.0, < 3.10.2",3.10.2,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,5.3,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,,composer,moodle/moodle,">= 3.9.0, < 3.9.5",3.9.5,[],composer,moodle/moodle,">= 3.8.0, < 3.8.8",3.8.8,[],composer,moodle/moodle,">= 3.5, < 3.5.17",3.5.17,[],CWE-863,Incorrect Authorization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,GHSA-5x33-h32w-6vr2,CVE-2020-25628,https://api.github.com/advisories/GHSA-5x33-h32w-6vr2,https://github.com/advisories/GHSA-5x33-h32w-6vr2,Cross site-scripting (XSS) moodle,,reviewed,medium,,,GHSA-5x33-h32w-6vr2,GHSA,CVE-2020-25628,CVE,,2021-03-29T20:43:15Z,2023-09-12T13:24:38Z,2021-03-24T23:14:52Z,2020-12-08T01:15:00Z,,composer,moodle/moodle,">= 3.9.0, < 3.9.2",3.9.2,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,composer,moodle/moodle,">= 3.8.0, < 3.8.5",3.8.5,[],composer,moodle/moodle,">= 3.7.0, < 3.7.8",3.7.8,[],composer,moodle/moodle,">= 3.5, < 3.5.14",3.5.14,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,GHSA-pgcp-m69h-p2gr,CVE-2020-25702,https://api.github.com/advisories/GHSA-pgcp-m69h-p2gr,https://github.com/advisories/GHSA-pgcp-m69h-p2gr,Cross-site Scripting (XSS) in moodle,,reviewed,medium,,,GHSA-pgcp-m69h-p2gr,GHSA,CVE-2020-25702,CVE,,2021-03-29T20:43:08Z,2023-02-01T05:05:11Z,2021-03-24T23:15:17Z,2020-11-19T17:15:00Z,,composer,moodle/moodle,">= 3.9.0, < 3.9.3",3.9.3,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,GHSA-h77r-rp97-7rv4,CVE-2020-25699,https://api.github.com/advisories/GHSA-h77r-rp97-7rv4,https://github.com/advisories/GHSA-h77r-rp97-7rv4,Privilage Escalation in moodle,,reviewed,high,,https://github.com/moodle/moodle,GHSA-h77r-rp97-7rv4,GHSA,CVE-2020-25699,CVE,,2021-03-29T20:43:01Z,2023-09-12T13:18:29Z,2021-03-24T23:15:54Z,2020-11-19T17:15:00Z,,composer,moodle/moodle,">= 3.9.0, < 3.9.3",3.9.3,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,7.5,CWE-269,Improper Privilege Management,,composer,moodle/moodle,">= 3.8.0, < 3.8.6",3.8.6,[],composer,moodle/moodle,">= 3.7.0, < 3.7.9",3.7.9,[],composer,moodle/moodle,">= 3.5, < 3.5.15",3.5.15,[],CWE-863,Incorrect Authorization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,GHSA-c9hq-g4q8-w893,CVE-2020-25701,https://api.github.com/advisories/GHSA-c9hq-g4q8-w893,https://github.com/advisories/GHSA-c9hq-g4q8-w893,Privilage Escalation in moodle,,reviewed,medium,,,GHSA-c9hq-g4q8-w893,GHSA,CVE-2020-25701,CVE,,2021-03-29T20:42:55Z,2023-09-12T13:18:52Z,2021-03-24T23:17:02Z,2020-11-19T17:15:00Z,,composer,moodle/moodle,">= 3.9.0, < 3.9.3",3.9.3,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,5.3,CWE-863,Incorrect Authorization,,composer,moodle/moodle,">= 3.8.0, < 3.8.6",3.8.6,[],composer,moodle/moodle,">= 3.7.0, < 3.7.9",3.7.9,[],composer,moodle/moodle,">= 3.5, < 3.5.15",3.5.15,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,GHSA-vxhx-gmhm-623c,CVE-2020-25698,https://api.github.com/advisories/GHSA-vxhx-gmhm-623c,https://github.com/advisories/GHSA-vxhx-gmhm-623c,Improper Access Control in moodle,,reviewed,high,,,GHSA-vxhx-gmhm-623c,GHSA,CVE-2020-25698,CVE,,2021-03-29T20:42:46Z,2023-09-12T13:19:18Z,2021-03-24T23:17:35Z,2020-11-19T17:15:00Z,,composer,moodle/moodle,">= 3.9.0, < 3.9.3",3.9.3,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,7.5,CWE-284,Improper Access Control,,composer,moodle/moodle,">= 3.8.0, < 3.8.6",3.8.6,[],composer,moodle/moodle,">= 3.7.0, < 3.7.9",3.7.9,[],composer,moodle/moodle,">= 3.5, < 3.5.15",3.5.15,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,GHSA-7h8v-2v8x-h264,CVE-2020-25700,https://api.github.com/advisories/GHSA-7h8v-2v8x-h264,https://github.com/advisories/GHSA-7h8v-2v8x-h264,SQL Injection in moodle,,reviewed,medium,,,GHSA-7h8v-2v8x-h264,GHSA,CVE-2020-25700,CVE,,2021-03-29T20:42:19Z,2023-09-12T13:13:59Z,2021-03-24T23:17:53Z,2020-11-19T17:15:00Z,,composer,moodle/moodle,">= 3.9.0, < 3.9.3",3.9.3,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,6.5,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),,composer,moodle/moodle,">= 3.8.0, < 3.8.6",3.8.6,[],composer,moodle/moodle,">= 3.7.0, < 3.7.9",3.7.9,[],composer,moodle/moodle,">= 3.5.0, < 3.5.15",3.5.15,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,GHSA-x2jp-hh65-4xvf,CVE-2021-20280,https://api.github.com/advisories/GHSA-x2jp-hh65-4xvf,https://github.com/advisories/GHSA-x2jp-hh65-4xvf,Cross-site scripting (XSS) and Server side request forgery (SSRF) in moodle,,reviewed,medium,,https://github.com/moodle/moodle,GHSA-x2jp-hh65-4xvf,GHSA,CVE-2021-20280,CVE,,2021-03-29T20:42:15Z,2023-09-13T11:38:27Z,2021-03-24T23:18:11Z,2021-03-15T22:15:00Z,,composer,moodle/moodle,">= 3.10, < 3.10.2",3.10.2,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,5.4,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,composer,moodle/moodle,">= 3.9, < 3.9.5",3.9.5,[],composer,moodle/moodle,">= 3.8, < 3.8.8",3.8.8,[],composer,moodle/moodle,">= 3.5, < 3.5.17",3.5.17,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,GHSA-wq4r-8342-jmc9,CVE-2021-28381,https://api.github.com/advisories/GHSA-wq4r-8342-jmc9,https://github.com/advisories/GHSA-wq4r-8342-jmc9,SQL injection in vhs (aka VHS: Fluid ViewHelpers),,reviewed,critical,,,GHSA-wq4r-8342-jmc9,GHSA,CVE-2021-28381,CVE,,2021-03-29T20:24:44Z,2023-02-01T05:05:13Z,2021-03-23T20:31:43Z,2021-03-16T20:15:00Z,,composer,fluidtypo3/vhs,< 5.1.1,5.1.1,[],CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:L/I:L/A:N/E:F/RL:O/RC:C,5.0,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,GHSA-4qwp-7c67-jmcc,CVE-2021-3129,https://api.github.com/advisories/GHSA-4qwp-7c67-jmcc,https://github.com/advisories/GHSA-4qwp-7c67-jmcc,Unauthenticated remote code execution in Ignition,,reviewed,critical,,,GHSA-4qwp-7c67-jmcc,GHSA,CVE-2021-3129,CVE,,2021-03-29T20:23:46Z,2023-02-01T05:05:19Z,2021-03-23T00:13:45Z,2021-01-12T15:15:00Z,,composer,facade/ignition,">= 2.5.0, < 2.5.2",2.5.2,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CWE-94,Improper Control of Generation of Code ('Code Injection'),,composer,facade/ignition,">= 2.0.0, < 2.4.2",2.4.2,[],composer,facade/ignition,">= 1.7.0, < 1.16.14",1.16.14,[],composer,facade/ignition,< 1.6.15,1.6.15,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,GHSA-9652-78hp-w58c,CVE-2021-3271,https://api.github.com/advisories/GHSA-9652-78hp-w58c,https://github.com/advisories/GHSA-9652-78hp-w58c,Stored cross-site scripting in PressBooks,,reviewed,medium,,,GHSA-9652-78hp-w58c,GHSA,CVE-2021-3271,CVE,,2021-03-29T20:07:39Z,2023-02-01T05:05:14Z,2021-03-19T22:19:46Z,2021-02-18T19:15:00Z,,composer,pressbooks/pressbooks,< 5.18.0,5.18.0,[],CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:N,4.8,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,GHSA-vgwr-773q-7j3c,CVE-2021-26028,https://api.github.com/advisories/GHSA-vgwr-773q-7j3c,https://github.com/advisories/GHSA-vgwr-773q-7j3c,Path Traversal within joomla/archive zip class,,reviewed,medium,,,GHSA-vgwr-773q-7j3c,GHSA,CVE-2021-26028,CVE,,2021-03-24T17:58:13Z,2023-01-09T05:04:22Z,2021-03-24T17:57:48Z,,,composer,joomla/archive,< 1.1.10,1.1.10,[],,,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,GHSA-xgpf-p52j-pf7m,CVE-2021-27938,https://api.github.com/advisories/GHSA-xgpf-p52j-pf7m,https://github.com/advisories/GHSA-xgpf-p52j-pf7m,XSS in CreateQueuedJobTask,,reviewed,medium,,,GHSA-xgpf-p52j-pf7m,GHSA,CVE-2021-27938,CVE,,2021-03-24T17:42:02Z,2023-02-01T05:05:20Z,2021-03-24T17:41:15Z,2021-03-16T16:15:00Z,,composer,symbiote/silverstripe-queuedjobs,">= 3.0.0, < 3.0.2",3.0.2,[],,,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,composer,symbiote/silverstripe-queuedjobs,">= 3.1.0, < 3.1.4",3.1.4,[],composer,symbiote/silverstripe-queuedjobs,">= 4.0.0, < 4.0.7",4.0.7,[],composer,symbiote/silverstripe-queuedjobs,">= 4.1.0, < 4.1.2",4.1.2,[],,,,composer,symbiote/silverstripe-queuedjobs,">= 4.2.0, < 4.2.4",4.2.4,[],composer,symbiote/silverstripe-queuedjobs,">= 4.3.0, < 4.3.3",4.3.3,[],composer,symbiote/silverstripe-queuedjobs,">= 4.4.0, < 4.4.3",4.4.3,[],composer,symbiote/silverstripe-queuedjobs,">= 4.5.0, < 4.5.1",4.5.1,[],composer,symbiote/silverstripe-queuedjobs,">= 4.6.0, < 4.6.4",4.6.4,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,GHSA-x7hc-x7fm-f7qh,CVE-2021-21370,https://api.github.com/advisories/GHSA-x7hc-x7fm-f7qh,https://github.com/advisories/GHSA-x7hc-x7fm-f7qh,Cross-Site Scripting in Content Preview (CType menu),,reviewed,low,https://api.github.com/repos/TYPO3/typo3/security-advisories/GHSA-x7hc-x7fm-f7qh,,GHSA-x7hc-x7fm-f7qh,GHSA,CVE-2021-21370,CVE,,2021-03-23T01:54:17Z,2023-02-01T05:05:19Z,2021-03-23T01:42:20Z,2021-03-23T02:15:00Z,,composer,typo3/cms-backend,">= 7.0.0, <= 7.6.50",7.6.51,[],,,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,composer,typo3/cms-backend,">= 8.0.0, <= 8.7.39",8.7.40,[],composer,typo3/cms-backend,">= 9.0.0, <= 9.5.24",9.5.25,[],composer,typo3/cms-backend,">= 10.0.0, <= 10.4.13",10.4.14,[],,,,composer,typo3/cms-backend,">= 11.0.0, <= 11.1.0",11.1.1,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,GHSA-4p9g-qgx9-397p,CVE-2021-21359,https://api.github.com/advisories/GHSA-4p9g-qgx9-397p,https://github.com/advisories/GHSA-4p9g-qgx9-397p,Denial of Service in Page Error Handling,,reviewed,medium,https://api.github.com/repos/TYPO3/typo3/security-advisories/GHSA-4p9g-qgx9-397p,,GHSA-4p9g-qgx9-397p,GHSA,CVE-2021-21359,CVE,,2021-03-23T01:54:09Z,2023-02-01T05:05:19Z,2021-03-23T01:42:10Z,2021-03-23T02:15:00Z,,composer,typo3/cms-core,">= 9.0.0, <= 9.5.24",9.5.25,[],CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H/E:F/RL:O/RC:C,5.5,CWE-405,Asymmetric Resource Consumption (Amplification),,composer,typo3/cms-core,">= 10.0.0, <= 10.4.13",10.4.14,[],composer,typo3/cms-core,">= 11.0.0, <= 11.1.0",11.1.1,[],,,,,,CWE-674,Uncontrolled Recursion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,GHSA-x79j-wgqv-g8h2,CVE-2021-21358,https://api.github.com/advisories/GHSA-x79j-wgqv-g8h2,https://github.com/advisories/GHSA-x79j-wgqv-g8h2,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') in typo3/cms-form,,reviewed,medium,https://api.github.com/repos/TYPO3/typo3/security-advisories/GHSA-x79j-wgqv-g8h2,,GHSA-x79j-wgqv-g8h2,GHSA,CVE-2021-21358,CVE,,2021-03-23T01:54:06Z,2023-02-01T05:05:13Z,2021-03-23T01:42:00Z,2021-03-23T02:15:00Z,,composer,typo3/cms-form,">= 10.2.0, <= 10.4.13",10.4.14,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N/E:F/RL:O/RC:C,5.0,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,composer,typo3/cms-form,">= 11.0.0, <= 11.1.0",11.1.1,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,GHSA-3vg7-jw9m-pc3f,CVE-2021-21357,https://api.github.com/advisories/GHSA-3vg7-jw9m-pc3f,https://github.com/advisories/GHSA-3vg7-jw9m-pc3f,Broken Access Control in Form Framework,,reviewed,high,https://api.github.com/repos/TYPO3/typo3/security-advisories/GHSA-3vg7-jw9m-pc3f,,GHSA-3vg7-jw9m-pc3f,GHSA,CVE-2021-21357,CVE,,2021-03-23T01:53:57Z,2023-02-01T05:05:13Z,2021-03-23T01:41:49Z,2021-03-23T02:15:00Z,,composer,typo3/cms-form,">= 8.0.0, <= 8.7.39",8.7.40,[],CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:H/A:H/E:H/RL:O/RC:C,7.9,CWE-20,Improper Input Validation,,composer,typo3/cms-form,">= 9.0.0, <= 9.5.24",9.5.25,[],composer,typo3/cms-form,">= 10.0.0, <= 10.4.13",10.4.14,[],composer,typo3/cms-form,">= 11.0.0, <= 11.1.0",11.1.1,[],CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWE-434,Unrestricted Upload of File with Dangerous Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,GHSA-2r6j-862c-m2v2,CVE-2021-21355,https://api.github.com/advisories/GHSA-2r6j-862c-m2v2,https://github.com/advisories/GHSA-2r6j-862c-m2v2,Unrestricted File Upload in Form Framework,,reviewed,high,https://api.github.com/repos/TYPO3/typo3/security-advisories/GHSA-2r6j-862c-m2v2,,GHSA-2r6j-862c-m2v2,GHSA,CVE-2021-21355,CVE,,2021-03-23T01:53:52Z,2023-02-01T05:05:11Z,2021-03-23T01:41:38Z,2021-03-23T02:15:00Z,,composer,typo3/cms-form,">= 8.0.0, <= 8.7.39",8.7.40,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:H/A:L/E:F/RL:O/RC:C,8.0,CWE-434,Unrestricted Upload of File with Dangerous Type,,composer,typo3/cms-form,">= 9.0.0, <= 9.5.24",9.5.25,[],composer,typo3/cms-form,">= 10.0.0, <= 10.4.13",10.4.14,[],composer,typo3/cms-form,">= 11.0.0, <= 11.1.0",11.1.1,[],CWE-552,Files or Directories Accessible to External Parties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,GHSA-fjh3-g8gq-9q92,CVE-2021-21340,https://api.github.com/advisories/GHSA-fjh3-g8gq-9q92,https://github.com/advisories/GHSA-fjh3-g8gq-9q92,Cross-Site Scripting in Content Preview,,reviewed,low,https://api.github.com/repos/TYPO3/typo3/security-advisories/GHSA-fjh3-g8gq-9q92,,GHSA-fjh3-g8gq-9q92,GHSA,CVE-2021-21340,CVE,,2021-03-23T01:53:47Z,2023-02-01T05:05:12Z,2021-03-23T01:41:27Z,2021-03-23T02:15:00Z,,composer,typo3/cms-backend,">= 10.0.0, <= 10.4.13",10.4.14,[],,,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),,composer,typo3/cms-backend,">= 11.0.0, <= 11.1.0",11.1.1,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,GHSA-qx3w-4864-94ch,CVE-2021-21339,https://api.github.com/advisories/GHSA-qx3w-4864-94ch,https://github.com/advisories/GHSA-qx3w-4864-94ch,Cleartext storage of session identifier,,reviewed,medium,https://api.github.com/repos/TYPO3/typo3/security-advisories/GHSA-qx3w-4864-94ch,,GHSA-qx3w-4864-94ch,GHSA,CVE-2021-21339,CVE,,2021-03-23T01:53:42Z,2023-02-01T05:05:13Z,2021-03-23T01:41:13Z,2021-03-23T02:15:00Z,,composer,typo3/cms-core,">= 6.2.0, <= 6.2.56",6.2.57,[],CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,5.9,CWE-312,Cleartext Storage of Sensitive Information,,composer,typo3/cms-core,">= 7.0.0, <= 7.6.50",7.6.51,[],composer,typo3/cms-core,">= 8.0.0, <= 8.7.39",8.7.40,[],composer,typo3/cms-core,">= 9.0.0, <= 9.5.24",9.5.25,[],,,,composer,typo3/cms-core,">= 10.0.0, <= 10.4.13",10.4.14,[],composer,typo3/cms-core,">= 11.0.0, <= 11.1.0",11.1.1,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,GHSA-4jhw-2p6j-5wmp,CVE-2021-21338,https://api.github.com/advisories/GHSA-4jhw-2p6j-5wmp,https://github.com/advisories/GHSA-4jhw-2p6j-5wmp,Open Redirection in Login Handling,,reviewed,medium,https://api.github.com/repos/TYPO3/typo3/security-advisories/GHSA-4jhw-2p6j-5wmp,,GHSA-4jhw-2p6j-5wmp,GHSA,CVE-2021-21338,CVE,,2021-03-23T01:53:35Z,2023-02-01T05:05:19Z,2021-03-23T01:41:01Z,2021-03-23T02:15:00Z,,composer,typo3/cms-core,">= 6.2.0, <= 6.2.56",6.2.57,[],CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,CWE-601,URL Redirection to Untrusted Site ('Open Redirect'),,composer,typo3/cms-core,">= 7.0.0, <= 7.6.50",7.6.51,[],composer,typo3/cms-core,">= 8.0.0, <= 8.7.39",8.7.40,[],composer,typo3/cms-core,">= 9.0.0, <= 9.5.24",9.5.25,[],,,,composer,typo3/cms-core,">= 10.0.0, <= 10.4.13",10.4.14,[],composer,typo3/cms-core,">= 11.0.0, <= 11.1.0",11.1.1,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
